geneName,4cell,4cell,4cell,4cell,4cell,4cell,4cell
gene20091,0.100821,3.883450,1.860025,0.416111,17.096829,0.935010,0.000000
gene20092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20093,39.758964,108.051538,77.994453,56.017745,52.716614,98.004170,49.956368
gene20094,2.007579,3.286726,4.833388,4.707844,4.306373,10.724078,11.029622
gene20095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046947
gene20096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20097,226.942549,452.688876,189.793977,248.642183,319.465728,238.467788,194.479690
gene20098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20099,12.495661,0.145897,15.512511,19.624550,3.903448,0.000000,2.007641
gene20100,0.000000,0.000000,0.225095,0.050358,0.000000,0.000000,0.062214
gene20101,0.000000,0.000000,0.296196,27.533203,0.000000,18.476420,0.000000
gene20102,0.000000,0.000000,5.669896,0.000000,0.000000,0.000000,0.000000
gene20103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20104,1.537509,59.363459,23.927487,29.735441,12.488065,1.333314,22.016094
gene20105,78.504600,45.376461,26.871698,40.524729,24.694472,75.678460,32.127228
gene20106,34.238859,39.210906,0.000000,33.461221,0.000000,0.000000,0.000000
gene20107,6.376401,54.765730,23.340854,47.935441,38.742622,55.401788,1.935326
gene20108,40.649539,45.839597,53.529262,21.408309,36.620381,37.072432,49.203625
gene20109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20114,0.085286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20115,0.000000,0.000000,0.332332,0.000000,0.747426,0.000000,1.134667
gene20116,2.506970,1.542285,19.922109,0.000000,66.282803,45.635253,0.000000
gene20117,25.921280,5.127145,0.146165,1.020247,6.597060,0.028054,16.555486
gene20118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20124,0.592380,29.685286,12.594228,22.470842,0.064708,2.197523,18.238984
gene20125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20126,0.000000,2.024024,12.850488,6.031818,0.492984,4.058733,20.636048
gene20127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20128,0.000000,0.199011,0.000000,0.028178,0.039151,6.849391,0.034812
gene20129,0.018922,1.851755,1.645704,1.561966,1.410646,8.391254,0.110269
gene20130,0.528410,0.000000,0.000000,0.000000,0.000000,0.000000,0.534615
gene20131,108.206654,30.551041,84.853261,99.743740,35.656886,49.019194,39.531589
gene20132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20133,13.272965,14.285591,0.115911,2.629478,0.043236,2.914417,0.634331
gene20134,30.581013,1.155414,52.215932,38.862506,60.310177,29.369670,22.725998
gene20135,83.209471,19.380590,70.480527,55.913215,45.500044,102.064332,69.975990
gene20136,103.841268,139.468326,137.995402,75.171497,125.314918,96.473882,103.299156
gene20137,9.173466,7.780119,25.120903,2.981517,4.215898,43.839444,0.032597
gene20138,0.037669,0.000000,25.944952,0.000000,0.061720,0.254069,0.000000
gene20139,8.605932,1.447568,13.822445,0.327934,9.364567,12.068127,18.305986
gene20140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20142,8.901068,27.248589,15.267242,12.089784,4.514136,0.357356,9.880221
gene20143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20144,0.000000,0.000000,17.745908,0.000000,0.000000,2.560114,0.000000
gene20145,27.235374,33.411835,7.391477,2.608295,5.897906,3.656404,19.334252
gene20146,0.000000,0.121639,21.965761,6.165703,65.997431,13.051877,6.723664
gene20147,0.000000,0.000000,0.000000,0.000000,0.000000,0.751433,0.000000
gene20148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20152,90.310802,35.103670,31.894997,69.620193,95.856822,89.195052,40.986167
gene20153,201.425317,72.751266,133.773472,120.743483,40.773888,101.394125,62.825779
gene20154,0.000000,0.000000,0.020689,0.000000,0.000000,0.000000,0.000000
gene20155,0.000000,2.085695,0.160001,12.170402,24.220792,0.153549,0.132668
gene20156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20157,0.735398,0.020148,0.000000,0.000000,0.000000,2.545329,0.000000
gene20158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20159,0.537185,0.031070,0.000000,0.000000,0.024449,0.100644,0.021739
gene20160,0.000000,0.297008,0.083543,12.447679,0.000000,0.000000,0.000000
gene20161,0.000000,0.119584,4.288664,0.000000,0.000000,9.587224,0.000000
gene20162,60.229077,43.360344,48.878233,54.840565,58.159802,48.680684,11.900628
gene20163,11.104571,0.040852,7.894173,15.108155,36.711114,25.241800,5.030722
gene20164,84.367039,11.989168,31.999959,38.846512,51.121904,31.838532,62.818962
gene20165,3.796790,34.127140,14.884536,6.168220,31.548800,0.795776,33.270609
gene20166,0.000000,12.386645,0.000000,0.000000,0.000000,8.468444,0.000000
gene20167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20170,116.079340,51.430565,92.892861,105.157946,92.101357,156.955512,83.272191
gene20171,27.585350,1.011242,0.000000,23.596103,0.000000,0.000000,0.000000
gene20172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20173,36.176674,0.443963,7.180627,0.041907,5.997318,4.014799,6.161014
gene20174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20175,0.000000,0.000000,0.000000,0.295557,0.522648,0.086443,0.016597
gene20176,0.000000,0.000000,0.000000,0.000000,0.000000,6.378255,4.622058
gene20177,26.787856,34.062891,0.044912,3.888475,42.761071,0.043101,1.973717
gene20178,0.000000,0.000000,1.647505,0.000000,0.000000,0.000000,0.414700
gene20179,0.000000,0.000000,0.000000,0.000000,1.000791,8.353875,0.000000
gene20180,0.000000,15.030824,66.677346,0.000000,0.000000,4.690263,5.403232
gene20181,26.194668,47.350384,63.474758,19.829930,25.311753,7.038011,5.836319
gene20182,0.093282,24.181940,22.823272,2.282590,2.025158,7.943258,22.390024
gene20183,77.624971,151.645755,185.970585,128.849703,154.356052,128.008004,127.824826
gene20184,0.000000,0.000000,0.000000,0.000000,0.000000,51.599786,0.000000
gene20185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20186,0.000000,0.488868,0.000000,0.000000,0.000000,0.000000,0.000000
gene20187,20.386981,70.395134,46.713397,136.035499,76.075355,89.928849,57.960730
gene20188,12.882706,13.622650,8.055627,22.937208,5.815129,10.882740,6.955542
gene20189,113.306880,84.690628,104.280874,83.228987,107.777521,97.558538,90.062435
gene20190,0.049131,35.140556,9.452722,18.656310,3.743312,22.078248,38.366662
gene20191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20192,0.167575,0.058154,0.049073,2.536074,0.091524,0.329660,3.702815
gene20193,9.923871,117.087378,106.435776,186.507409,132.786706,105.978627,107.829116
gene20194,5.535035,55.887644,5.595948,8.521745,4.678528,2.333301,0.000000
gene20195,0.000000,0.000000,5.487658,0.000000,0.000000,0.000000,0.000000
gene20196,9.078486,1.528354,25.081055,44.623423,58.297678,10.878586,18.066866
gene20197,33.046335,2.210518,83.557106,112.096410,123.591124,78.673033,59.765442
gene20198,0.000000,0.101811,0.386608,18.163298,0.520752,0.000000,8.477164
gene20199,290.522024,249.593674,265.979058,192.090309,167.804468,244.630862,107.512352
gene20200,0.000000,0.087153,0.000000,2.764167,13.990741,0.352902,34.454337
gene20201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20202,25.727792,7.522049,29.529576,31.821504,1.235299,9.057826,5.011421
gene20203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.992106
gene20204,3.050111,0.000000,0.000000,0.337210,33.031033,13.500672,4.929766
gene20205,141.125281,52.605427,107.010566,148.283439,166.642209,100.081372,106.526228
gene20206,1554.803990,798.116583,1688.504461,1498.809323,1868.722218,1105.599642,1884.988466
gene20207,0.000000,0.000000,3.580676,3.170899,0.000000,0.000000,0.082472
gene20208,9.475993,11.952419,11.462780,14.709806,6.344913,16.454741,0.491162
gene20209,0.000000,13.082452,14.379203,20.204351,0.000000,0.044514,0.115383
gene20210,0.131811,4.185470,0.000000,0.116580,0.269964,0.000000,0.000000
gene20211,0.000000,0.470947,6.446900,28.361667,0.041177,0.000000,4.796343
gene20212,32.029568,164.551995,107.199560,88.956124,138.208335,89.911751,61.710682
gene20213,2.690431,0.655558,9.957382,10.902069,0.000000,2.220047,11.675727
gene20214,0.000000,1.493996,0.000000,22.942223,0.000000,32.458795,0.000000
gene20215,44.503894,0.000000,25.179070,37.944533,3.937657,0.000000,0.129676
gene20216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20218,53.891861,1.488877,20.961638,52.280334,0.061663,0.063459,2.357658
gene20219,59.085628,110.527036,65.950942,57.533391,220.594976,83.874632,89.326266
gene20220,11.704375,0.000000,0.000000,39.232160,0.312676,28.960347,1.297441
gene20221,93.505127,126.072279,94.803265,53.571191,133.388960,192.960979,145.534705
gene20222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20223,0.000000,0.142127,0.000000,0.482964,14.091819,9.783174,12.629507
gene20224,0.000000,0.000000,9.357330,0.000000,0.000000,0.000000,0.000000
gene20225,4.363792,28.929872,6.477647,0.000000,5.424162,0.000000,0.730760
gene20226,26.196938,15.410744,1.887111,31.167576,13.465831,0.551178,13.572139
gene20227,15.735308,67.884084,35.508492,0.424487,29.068261,73.789376,83.383721
gene20228,125.037707,157.740420,77.281657,86.793224,24.986134,119.970932,178.449968
gene20229,30.721460,19.698020,38.643691,24.206153,10.638873,15.246218,4.221286
gene20230,0.000000,0.159670,0.404208,0.135644,25.003280,0.064651,0.167580
gene20231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20233,0.000000,0.000000,0.000000,0.110116,0.000000,0.000000,0.000000
gene20234,126.568511,89.433469,123.034767,169.354308,73.167634,151.902090,117.478013
gene20235,54.915032,91.084411,21.516394,50.931652,78.040910,92.012746,31.612936
gene20236,0.074808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20237,53.723304,73.977333,37.185868,17.956012,104.030206,83.887223,64.945906
gene20238,0.025946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20239,0.000000,23.122981,37.367988,29.536223,1.548618,36.658039,42.341962
gene20240,0.000000,0.000000,0.000000,0.000000,37.896310,0.000000,0.000000
gene20241,407.297828,223.256798,462.589637,363.708450,366.796672,451.578034,718.837395
gene20242,0.000000,0.000000,0.000000,0.000000,0.159766,0.000000,0.020294
gene20243,11.542918,7.242486,5.543627,4.301457,12.583486,3.140148,4.753598
gene20244,8.428647,35.556927,17.420562,15.254179,61.747289,20.045271,14.835084
gene20245,18.812221,25.339450,17.227371,12.126366,33.958425,7.034236,64.454512
gene20246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20247,0.152696,0.039743,15.058071,0.000000,4.659824,0.000000,1.724095
gene20248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20249,0.000000,0.000000,0.703660,0.000000,0.000000,0.000000,0.000000
gene20250,0.000000,18.796801,13.924236,0.000000,0.000000,12.549370,0.000000
gene20251,45.364566,7.700432,24.085715,16.746896,26.500183,5.903339,22.557493
gene20252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20253,163.692247,105.701423,138.329057,72.042300,48.917678,112.234989,109.038579
gene20254,0.031673,0.000000,0.027826,6.947354,0.000000,0.000000,0.000000
gene20255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20257,0.000000,0.000000,0.012926,0.000000,0.000000,0.000000,0.000000
gene20258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20262,0.918221,1.502231,0.000000,19.645617,72.323629,0.552967,55.230522
gene20263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20264,1.088564,0.000000,0.000000,0.000000,5.172474,0.000000,0.000000
gene20265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20266,952.209884,492.536626,1469.324334,904.884910,1201.346881,874.227417,1650.299246
gene20267,0.000000,45.505887,0.000000,36.725731,39.389589,0.000000,42.984185
gene20268,12.342260,14.172864,0.000000,0.295830,7.453381,7.162794,0.000000
gene20269,9.643371,8.415690,0.000000,0.000000,0.000000,0.000000,0.000000
gene20270,0.000000,0.000000,0.000000,43.323148,0.000000,0.000000,0.000000
gene20271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20272,16.505345,1.431726,0.000000,0.810898,10.140140,0.000000,4.007209
gene20273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20276,6.666297,2.523252,0.000000,6.788318,5.956968,2.043675,3.972525
gene20277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20278,0.000000,0.000000,0.000000,7.563458,0.000000,0.000000,0.000000
gene20279,0.127780,3.192230,0.000000,0.527335,0.628022,0.000000,0.279206
gene20280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20283,30.794970,2.003497,0.000000,1.815566,4.099214,0.649060,2.523372
gene20284,0.000000,0.000000,0.000000,0.000000,0.397903,0.000000,0.000000
gene20285,0.000000,0.000000,0.000000,0.882775,0.000000,0.000000,0.000000
gene20286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20287,3.653900,0.760725,0.000000,25.420268,1.496591,7.085201,0.798430
gene20288,0.000000,0.000000,0.000000,0.778098,0.000000,0.000000,0.000000
gene20289,3.316470,0.000000,2.118921,0.888771,0.000000,1.779294,1.537216
gene20290,76.470022,0.188208,85.762939,0.000000,0.000000,0.000000,0.000000
gene20291,0.000000,0.000000,1.565816,0.000000,0.000000,0.000000,0.000000
gene20292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.478422
gene20293,0.000000,0.000000,0.000000,0.000000,0.017847,0.000000,0.000000
gene20294,71.827145,74.681994,31.850204,28.581853,110.799776,50.559994,82.138497
gene20295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.179741
gene20298,2.508638,8.084013,12.173979,0.000000,0.244667,0.000000,23.103912
gene20299,5.196632,0.772891,4.239288,0.969259,0.000000,0.000000,0.019314
gene20300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20301,6.991120,19.352236,64.670569,22.938861,0.000000,0.000000,0.000000
gene20302,27.970247,67.432141,34.127114,29.222367,61.101170,46.212687,40.198424
gene20303,12.267153,2.031728,13.716176,4.602755,3.882786,8.461941,7.514173
gene20304,0.000000,1.648764,12.466009,3.623083,11.053996,17.037062,19.242518
gene20305,0.000000,0.024679,3.456945,6.653014,0.077679,18.026671,0.000000
gene20306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20307,375.942404,201.924522,507.080352,155.721907,139.351470,239.812381,51.886588
gene20308,0.254365,0.605304,0.893866,2.506845,22.357059,5.208204,2.276456
gene20309,16.190497,15.309674,14.032845,0.000000,9.792133,20.398952,3.060603
gene20310,0.000000,0.000000,0.000000,0.000000,0.000000,3.439795,0.000000
gene20311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20313,7.747414,8.632986,0.134905,1.508005,10.107609,19.122244,3.672735
gene20314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20315,7.261292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20320,257.223525,121.378227,131.336821,84.862371,99.810595,97.749132,109.033983
gene20321,0.000000,0.152230,3.425546,5.460350,7.347134,15.861774,2.414322
gene20322,0.022151,0.023062,0.000000,2.142028,0.000000,0.000000,0.000000
gene20323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20328,7.664076,0.000000,0.000000,16.852118,0.000000,0.336542,0.000000
gene20329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20336,0.000000,0.000000,0.000000,0.047569,0.000000,0.068018,0.000000
gene20337,0.000000,0.000000,0.000000,0.000000,13.727100,0.000000,0.000000
gene20338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20339,0.000000,0.000000,0.000000,0.000000,0.000000,1.637837,0.000000
gene20340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20343,157.054403,158.677033,121.739779,108.934009,350.010008,218.084148,146.355630
gene20344,2251.128322,2242.620809,2416.948962,2436.530828,3041.580416,2782.429450,2708.707607
gene20345,9.272912,0.173947,7.596077,0.000000,3.045574,0.669109,2.160348
gene20346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20347,27.372374,24.122342,42.146956,12.113257,16.208821,1.722213,25.211124
gene20348,95.315346,26.762206,34.640709,41.267863,20.997146,50.760799,36.180203
gene20349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20352,0.000000,0.000000,0.000000,0.137913,0.000000,0.000000,0.000000
gene20353,7.130025,11.991180,0.068834,9.563193,0.000000,3.897464,0.000000
gene20354,8.412766,0.000000,0.087986,0.000000,0.027350,5.741810,0.948430
gene20355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20356,0.309598,0.000000,0.000000,5.111177,0.000000,0.000000,0.000000
gene20357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20358,111.701897,100.787259,126.862046,93.315569,167.744416,160.781752,86.322360
gene20359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20360,0.000000,0.000000,0.000000,0.000000,0.050132,7.996739,0.000000
gene20361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20362,11.339935,0.111378,3.853402,3.406288,1.752874,0.270587,7.948902
gene20363,0.000000,0.000000,8.827658,0.000000,0.000000,0.000000,0.000000
gene20364,1.617401,0.000000,2.586491,1.160231,0.329737,0.414746,0.190033
gene20365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20370,11.224251,15.667387,5.575627,6.520153,27.154968,14.720522,11.305565
gene20371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.682120
gene20373,14.718356,0.000000,0.000000,0.337683,35.986337,10.043150,0.000000
gene20374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20378,10.449571,11.654474,9.835628,6.600784,10.394132,13.214629,4.892867
gene20379,0.000000,0.000000,0.000000,0.000000,4.236524,0.000000,0.000000
gene20380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.832780
gene20386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20392,0.000000,0.000000,0.000000,0.000000,3.580872,0.000000,0.000000
gene20393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20397,0.000000,0.000000,0.000000,0.000000,0.000000,53.434420,0.000000
gene20398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20407,0.000000,0.866780,3.054781,0.000000,0.080244,0.000000,0.035675
gene20408,153.181870,585.905624,187.009232,268.262819,271.262641,328.467330,318.792148
gene20409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20410,12.773126,10.005416,14.917053,1.104360,0.377316,16.515934,3.489188
gene20411,0.124249,0.064678,0.000000,9.487399,4.682399,0.000000,1.719691
gene20412,0.000000,0.000000,0.000000,7.069013,0.000000,0.060165,4.574583
gene20413,0.000000,0.635430,6.606014,0.158347,4.640204,2.902235,13.302610
gene20414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20419,0.000000,0.139406,0.000000,0.000000,0.000000,0.000000,0.000000
gene20420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20421,10.662635,6.201061,4.409209,11.180817,7.375449,9.220197,13.528641
gene20422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20423,14.212134,13.633306,19.164829,1.811390,9.024814,23.598303,35.376137
gene20424,364.721991,292.534515,215.659756,357.803562,325.247975,361.076767,519.693186
gene20425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20426,0.000000,0.000000,1.544820,2.695740,5.341233,5.154629,0.512370
gene20427,0.000000,9.025431,5.488172,0.018793,1.827774,2.284098,7.058023
gene20428,66.501670,37.761154,25.113232,29.113232,21.918277,30.078757,26.213877
gene20429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20430,3.652466,7.341951,0.000000,2.965369,0.000000,3.363657,0.000000
gene20431,32.596767,48.254498,14.623240,25.693378,34.091307,40.489136,42.253448
gene20432,44.455651,12.925087,8.890983,14.761157,34.305472,36.133423,23.131311
gene20433,4.411136,0.000000,0.000000,44.211360,1.806717,86.464732,0.000000
gene20434,0.000000,0.000000,0.149333,0.000000,0.012660,0.000000,0.011257
gene20435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene20438,0.000000,0.000000,0.000000,0.285417,0.000000,1.836493,0.000000
